respondent.id,totshopping.rep
2016_523,739.380504969699
2016_532,510.49164360503426
2016_534,81.59382638095511
2016_535,81.59382638095511
2016_538,261.6822520218931
2016_541,108.74526989406036
2016_546,7.384332714132654
2016_555,342.2564264406217
2016_558,1503.5395090771992
2016_559,793.5277540313575
2016_560,21.961481468996396
2016_562,26.12151526966852
2016_567,340.49887117733743
2016_574,128.8285307004523
2016_577,19.3535741250372
2016_581,684.5625529259902
2016_583,45.153995036622064
2016_586,49.5693039830287
2016_587,125.86519369387295
2016_609,780.8750488124019
2016_613,216.76470111647134
2016_623,23.30255987204447
2016_626,66.01898663935032
2016_627,6.99992970536573
2016_632,86.80166064073535
2016_637,99.48335101972293
2016_641,890.0345304798514
2016_647,191.8287815104202
2016_648,191.8287815104202
2016_653,101.02096305479057
2016_665,306.1937095733791
2016_672,1048.0418142239441
2016_674,50.60502998189946
2016_677,6.99992970536573
2016_679,1706.987265588938
2016_680,137.06335561726686
2016_698,172.91807750835116
2016_710,213.2326012820206
2016_713,127.82663468732466
2016_714,491.05981678303357
2016_715,221.75188503768155
2016_717,14.480705587181092
2016_724,99.44114319513093
2016_729,321.495563461886
2016_732,22.92801335068185
2016_736,99.48335101972293
2016_739,112.76910121927068
2016_748,411.26487404367
2016_757,97.1658842475851
2016_760,191.92237875057933
2016_762,61.99580692734969
2016_766,150.34870840610392
2016_770,47.28180408381445
2016_772,110.45123703642216
2016_791,43.0253911680083
2016_793,26.12151526966852
2016_794,1887.564911962055
2016_801,748.8107789513306
2016_802,50.60502998189946
2016_813,35.1796271942016
2016_816,191.74913478976455
2016_828,41.054093687152374
2016_852,92.82036553442978
2016_857,311.5211956194655
2016_870,99.44114319513093
2016_881,140.91843442447237
2016_895,227.2456182016148
2016_906,28.082956263120195
2016_912,923.8146210875086
2016_915,549.8675159637106
2016_930,101.02096305479057
2016_933,63.21147737197333
2016_940,43.0253911680083
2016_943,26.12151526966852
2016_945,101.02096305479057
2016_946,101.02096305479057
2016_949,65.10273072146293
2016_950,84.62962450147327
2016_951,191.8287815104202
2016_953,129.71058777739043
2016_954,41.054093687152374
2016_958,67.24278072032376
2016_960,191.8287815104202
2016_966,150.8928022668928
2016_967,130.9440665820519
2016_974,109.4155110375514
2016_985,328.85160357080116
2016_986,99.48335101972293
2016_990,114.40269495876163
2016_995,97.9035311600633
2016_997,72.96761155401222
2016_1000,99.48335101972293
2016_1001,125.9568826608417
2016_1007,406.35904641095044
2016_1025,210.83208922587164
2016_1029,99.48335101972293
2016_1032,342.2564264406217
2016_1034,541.7437832890305
2016_1039,181.33750480515957
2016_1048,178.56584479100346
2016_1049,43.04450802675086
2016_1050,77.95479547522243
2016_1057,26.12151526966852
2016_1059,26.12151526966852
2016_1064,219.1335573041763
2016_1094,59.54367182544917
2016_1099,51.884584996257786
2016_1102,28.082956263120195
2016_1110,101.02096305479057
2016_1112,101.02096305479057
2016_1127,99.48335101972293
2016_1141,98.7709020516399
2016_1143,191.8287815104202
2016_1144,63.21147737197333
2016_1150,63.21147737197333
2016_1155,50.60502998189946
2016_1161,124.41927062577406
2016_1165,90.50073994502222
2016_1166,81.19465474804394
2016_1168,213.28536106276056
2016_1182,150.8928022668928
2016_1184,191.8287815104202
2016_1186,180.81590579415413
2016_1187,28.082956263120195
2016_1190,129.40645454698426
2016_1191,238.2212806688117
2016_1193,137.67326560420014
2016_1206,43.0253911680083
2016_1207,102.87159822253102
2016_1208,217.57682841036612
2016_1213,400.7929129025072
2016_1225,320.45705558804036
2016_1226,125.9568826608417
2016_1228,115.98251481842124
2016_1229,107.12801113833709
2016_1231,99.48335101972293
2016_1239,62.86550678604681
2016_1244,410.31944607428056
2016_1254,25.884959571965794
2016_1258,101.02096305479057
2016_1263,565.961172841346
2016_1264,396.3969195201984
2016_1265,28.082956263120195
2016_1270,262.6057221020018
2016_1272,99.48335101972293
2016_1275,127.82663468732466
2016_1278,43.0253911680083
2016_1279,142.7690695922128
2016_1287,81.59382638095511
2016_1306,129.47079202457326
2016_1308,270.04112251514925
2016_1309,50.60502998189946
2016_1327,186.37700579927497
2016_1334,128.69400557890125
2016_1339,128.95010248769626
2016_1340,77.95479547522243
2016_1357,99.48335101972293
2016_1361,128.69400557890125
2016_1368,199.2270294439274
2016_1371,130.9440665820519
2016_1375,7.384332714132654
2016_1378,67.23053976865532
2016_1387,92.89723038011056
2016_1389,565.961172841346
2016_1405,26.12151526966852
2016_1408,28.950327154696765
2016_1429,102.89071508127353
2016_1431,300.5083199031995
2016_1442,100.90030074167507
2016_1443,140.79777211135684
2016_1446,160.7465077961977
2016_1467,150.8928022668928
2016_1472,92.1787003263749
2016_1478,790.290852055647
2016_1482,140.79777211135684
2016_1485,28.082956263120195
2016_1492,191.8287815104202
2016_1499,228.4376840031057
2016_1514,330.95302244146626
2016_1522,29.620568298187834
2016_1529,526.8013483841424
2016_1530,125.86519369387295
2016_1534,28.082956263120195
2016_1535,77.95479547522243
2016_1540,87.17927545349619
2016_1543,228.4376840031057
2016_1548,204.3220386105186
2016_1550,6.99992970536573
2016_1560,67.24278072032376
2016_1561,7.384332714132654
2016_1564,73.88344311954972
2016_1566,348.84254708023406
2016_1569,125.9568826608417
2016_1571,81.59382638095511
2016_1583,117.71785271764051
2016_1584,129.40645454698426
2016_1585,129.40645454698426
2016_1590,20.35101090927924
2016_1591,416.25205796488024
2016_1595,169.26171809207406
2016_1597,56.551361472723045
2016_1598,99.48335101972293
2016_1600,99.48335101972293
2016_1602,275.57240029714836
2016_1605,140.91843442447237
2016_1609,242.51274801641722
2016_1612,108.74526989406036
2016_1614,405.5317495099187
2016_1624,330.95302244146626
2016_1632,271.70508053827444
2016_1644,200.76464147899503
2016_1653,43.0253911680083
2016_1661,110.995330897211
2016_1662,101.02096305479057
2016_1665,101.02096305479057
2016_1673,28.082956263120195
2016_1678,723.7071791344144
2016_1683,107.12801113833709
2016_1699,63.21147737197333
2016_1700,89.94894841409882
2016_1701,63.21147737197333
2016_1704,29.620568298187834
2016_1705,10.154005674735231
2016_1713,63.21147737197333
2016_1716,101.02096305479057
2016_1720,229.10792514659673
2016_1722,191.8287815104202
2016_1723,599.7393551758128
2016_1725,310.5757676500761
2016_1727,480.14002097122363
2016_1741,518.9997354329472
2016_1743,931.6913185193764
2016_1745,67.24278072032376
2016_1748,250.63648069109723
2016_1751,43.0253911680083
2016_1773,715.6635693714638
2016_1777,300.79875018886355
2016_1780,199.90187302451568
2016_1788,111.51692990821644
2016_1793,78.82216636679902
2016_1798,2386.189706842918
2016_1807,110.45123703642216
2016_1811,747.8172607770518
2016_1814,391.23649163817345
2016_1818,350.3801591153017
2016_1832,281.081183229364
2016_1833,281.081183229364
2016_1834,150.8928022668928
2016_1838,61.00282937199324
2016_1839,74.29866170593974
2016_1844,709.5504813468939
2016_1849,29.620568298187834
2016_1859,90.71835054769866
2016_1864,220.7133771638359
2016_1869,1395.9154562245383
2016_1875,170.84153795173367
2016_1877,250.63648069109723
2016_1879,380.82486165356846
2016_1880,81.59382638095511
2016_1881,360.8761259687276
2016_1885,1863.2322251412184
2016_1889,749.3548728121195
2016_1891,200.76464147899503
2016_1895,266.73013756873263
2016_1896,67.24278072032376
2016_1905,235.76800883192277
2016_1906,460.19128528638277
2016_1909,195.61697188434147
2016_1911,233.47332859827685
2016_1920,200.22054761820615
2016_1927,130.9440665820519
2016_1928,91.56819422337554
2016_1933,245.7423766743432
2016_1941,115.98251481842124
2016_1942,131.46566559305734
2016_1947,138.0077900598796
2016_1953,110.995330897211
2016_1958,127.62260209052587
2016_1962,375.3160787213528
2016_1963,208.24541736081034
2016_1965,26.12151526966852
2016_1966,67.24278072032376
2016_1972,199.2270294439274
2016_2000,97.9035311600633
2016_2003,450.12383753950616
2016_2014,405.8849647719877
2016_2016,150.8928022668928
2016_2022,102.15306816879533
2016_2023,50.60502998189946
2016_2024,25.884959571965794
2016_2028,150.8928022668928
2016_2042,28.082956263120195
2016_2050,200.76464147899503
2016_2055,101.02096305479057
2016_2057,150.8928022668928
2016_2061,191.8287815104202
2016_2072,28.950327154696765
2016_2075,28.950327154696765
2016_2080,101.02096305479057
2016_2085,450.12383753950616
2016_2087,101.02096305479057
2016_2090,100.4768691940017
2016_2095,25.884959571965794
2016_2099,126.91286258637913
2016_2100,250.09238683030839
2016_2104,385.0734051355237
2016_2106,129.0613057241182
2016_2113,22.92801335068185
2016_2115,117.114619932426
2016_2121,28.950327154696765
2016_2481,43.0253911680083
2016_2486,186.3246887263698
2016_2487,151.4144012778982
2016_2491,73.83498244558882
2016_2492,42.24615948864323
2016_2497,63.21147737197333
2016_2498,262.6988342203822
2016_2500,50.60502998189946
2016_2502,324.48787381461216
2016_2504,141.94248864610162
2016_2512,63.21147737197333
2016_2518,180.22139276135547
2016_2523,191.8287815104202
2016_2525,191.8287815104202
2016_2528,43.0253911680083
2016_2541,28.082956263120195
2016_2553,76.82050460230883
2016_2563,520.982920310295
2016_2567,328.85160357080116
2016_2570,64.53085574665937
2016_2571,371.36740267398824
2016_2580,251.6749885649429
2016_2582,79.49240751029006
2016_2594,598.2017431407451
2016_2619,21.961481468996396
2016_2622,150.34870840610392
2016_2624,50.60502998189946
2016_2627,80.5281335091608
2016_2630,77.2171485627442
2016_2642,241.60811840637183
2016_2645,599.7393551758128
2016_2651,170.84153795173367
2016_2658,140.79777211135684
2016_2659,90.9259328992546
2016_2663,129.71058777739043
2016_2674,195.86335712780937
2016_2688,421.23924188609044
2016_2691,211.7775171952611
2016_2693,23.30255987204447
2016_2694,38.0573241055406
2016_2698,56.04461879692985
2016_2708,125.86519369387295
2016_2725,340.49887117733743
2016_2726,281.5980920922042
2016_2731,467.78961660666664
2016_2737,200.76464147899503
2016_2743,10.154005674735231
2016_2754,340.40579127288123
2016_2757,127.41158097850018
2016_2760,353.8823358462252
2016_2763,699.573976528833
2016_2766,67.98042763280199
2016_2770,191.8287815104202
2016_2774,92.82036553442978
2016_2775,130.39997272126303
2016_2776,125.4127888000528
2016_2779,170.2974440909448
2016_2786,26.12151526966852
2016_2794,239.70574715403836
2016_2795,243.17858542816631
2016_2811,188.29668167596947
2016_2816,306.615367986746
2016_2819,7.384332714132654
2016_2826,281.081183229364
2016_2830,371.32750520261857
2016_2839,35.40632640450008
2016_2840,1189.2655657524647
2016_2859,191.8287815104202
2016_2860,26.12151526966852
2016_2866,43.0253911680083
2016_2867,1539.1805675310748
2016_2868,63.21147737197333
2016_2878,25.884959571965794
2016_2891,400.2519983274039
2016_2894,115.98251481842124
2016_2896,26.12151526966852
2016_2897,180.81590579415413
2016_2905,71.50078327897262
2016_2914,22.34588447776332
2016_2918,30.102741359576157
2016_2920,71.50078327897262
2016_2922,71.84010887710468
2016_2932,119.43208670456383
2016_2937,77.95479547522243
2016_2945,75.95992190673834
2016_2946,28.082956263120195
2016_2948,177.69847389942686
2016_2950,67.24278072032376
2016_2956,574.1617703617068
2016_2962,204.42614395129175
2016_2963,63.21147737197333
2016_2964,96.43670288502375
2016_2967,63.21147737197333
2016_2969,191.8287815104202
2016_2973,212.82699500828
2016_2977,99.48335101972293
2016_2980,56.04461879692985
2016_2986,30.102741359576157
2016_2991,37.92958717999568
2016_3005,49.5693039830287
2016_3007,10.154005674735231
2016_3018,142.7690695922128
2016_3024,22.34588447776332
2016_3029,83.16021305681423
2016_3035,350.25949680218616
2016_3041,1521.7411690438653
2016_3043,46.001454248034804
2016_3044,57.62195483964763
2016_3053,45.064293123206824
2016_3057,1887.4713147218954
2016_3059,549.8675159637106
2016_3062,300.5083199031995
2016_3063,649.611194387915
2016_3064,43.0253911680083
2016_3072,55.013749437655406
2016_3074,65.98555406431785
2016_3081,105.91645800903206
2016_3082,61.03180271814006
2016_3087,100.4768691940017
2016_3092,206.27342441121067
2016_3102,109.89768409893972
2016_3106,210.73900932141547
2016_3110,46.04127760836258
2016_3112,150.8928022668928
2016_3120,491.05981678303357
2016_3131,92.89723038011056
2016_3148,160.86717010931326
2016_3157,326.48274738309624
2016_3158,73.18584521439377
2016_3164,230.33609074538785
2016_3165,32.106135975120765
2016_3166,291.57245993462465
2016_3168,797.6890999891541
2016_3173,978.7665068060237
2016_3178,127.82663468732466
2016_3181,428.5952819950056
2016_3182,191.8287815104202
2016_3197,187.54510481630234
2016_3200,471.1110810981927
2016_3206,191.8287815104202
2016_3208,72.94849469526966
2016_3220,99.48335101972293
2016_3225,33.317689104425824
2016_3228,120.96969873963147
2016_3229,10.154005674735231
2016_3240,43.0253911680083
2016_3245,130.9440665820519
2016_3246,130.9440665820519
2016_3247,101.02096305479057
2016_3251,39.59493614060824
2016_3257,191.8287815104202
2016_3270,715.4830932374937
2016_3272,104.55643451095773
2016_3279,10.154005674735231
2016_3281,237.42042137212317
2016_3285,183.26804089605466
2016_3287,350.3801591153017
2016_3292,48.031691947961065
2016_3296,217.59594526910865
2016_3308,60.579397824319926
2016_3321,260.7039284379739
2016_3323,89.90492002738443
2016_3328,28.950327154696765
2016_3333,28.082956263120195
2016_3336,101.02096305479057
2016_3351,1438.6247618129757
2016_3366,63.21147737197333
2016_3377,127.82663468732466
2016_3379,20.35101090927924
2016_3389,114.4449027833536
2016_3390,107.12801113833709
2016_3393,256.7435287746438
2016_3404,300.5083199031995
2016_3406,134.26553107357793
2016_3415,110.995330897211
2016_3429,150.34870840610392
2016_3430,200.22054761820615
2016_3436,384.5092008892156
2016_3438,192.41512569588264
2016_3439,191.8287815104202
2016_3442,147.42465414093007
2016_3447,191.8287815104202
2016_3450,123.96200909235759
2016_3456,7.384332714132654
2016_3458,41.054093687152374
2016_3463,310.5757676500761
2016_3474,180.81590579415413
2016_3475,854.0857351575341
2016_3477,28.082956263120195
2016_3478,28.082956263120195
2016_3495,658.6812053505496
2016_3496,207.6411186377805
2016_3499,98.88185108556283
2016_3501,759.4223205589963
2016_3504,405.3322621530703
2016_3506,435.25536568033164
2016_3509,361.3930348315678
2016_3511,26.12151526966852
2016_3517,67.98042763280199
2016_3518,1248.0732649331417
2016_3525,690.4224378585423
2016_3543,61.00282937199324
2016_3547,286.58527601341444
2016_3573,177.69847389942686
2016_3579,63.21147737197333
2016_3585,101.02096305479057
2016_3593,99.48335101972293
2016_3595,278.97976435869896
2016_3596,99.48335101972293
2016_3599,300.5083199031995
2016_3603,28.082956263120195
2016_3605,99.48335101972293
2016_3614,400.2519983274039
2016_3626,58.00605979038153
2016_3627,28.082956263120195
2016_3633,41.054093687152374
2016_3634,41.054093687152374
2016_3638,75.75679878406802
2016_3640,229.69030822201432
2016_3643,67.23053976865532
2016_3662,210.1949154606266
2016_3666,114.4449027833536
2016_3670,1548.0806337435724
2016_3684,99.48335101972293
2016_3687,64.53085574665937
2016_3703,201.80314935284065
2016_3709,67.96131077405943
2016_3712,225.70056108504616
2016_3728,113.08331658407556
2016_3737,172.54353098698851
2016_3740,444.42487954664205
2016_3749,99.48335101972293
2016_3750,101.02096305479057
2016_3755,2045.4785984659884
2016_3775,61.00282937199324
2016_3777,160.86717010931326
2016_3783,63.21147737197333
2016_3789,39.59493614060824
2016_3797,400.2519983274039
2016_3809,53.886246760747895
2016_3812,290.4132897476635
2016_3813,90.9259328992546
2016_3818,385.38352646822943
2016_3820,137.8010025297451
2016_3826,521.8141644629322
2016_3836,430.1751018546653
2016_3838,91.96036731331563
2016_3851,499.99567675160836
2016_3861,447.00640564477885
2016_3883,323.04372745310167
2016_3887,99.48335101972293
2016_3904,204.17200554054563
2016_3906,199.2270294439274
2016_3907,166.81033395606093
2016_3909,110.995330897211
2016_3910,129.3642467223923
2016_3921,29.620568298187834
2016_3923,401.34251501610214
2016_3925,120.96969873963147
2016_3930,178.56584479100346
2016_3934,149.35519023182516
2016_3937,99.48335101972293
2016_3938,88.79653420921949
2016_3949,99.48335101972293
2016_3950,99.48335101972293
2016_3952,35.1796271942016
2016_3953,74.50522358907986
2016_3961,23.30255987204447
2016_3962,101.02096305479057
2016_3964,101.02096305479057
2016_3970,250.63648069109723
2016_3980,217.46153114184497
2016_3981,170.84153795173367
2016_3994,99.48335101972293
2016_3999,63.21147737197333
2016_4003,160.32307624852436
2016_4008,46.07827523818156
2016_4010,224.22728652756746
2016_4014,99.48335101972293
2016_4019,114.62102797182087
2016_4022,175.8287218729439
2016_4026,167.59636913146147
2016_4027,63.21147737197333
2016_4041,28.950327154696765
2016_4052,480.14002097122363
2016_4057,112.99020446569511
2016_4059,101.02096305479057
2016_4063,101.02096305479057
2016_4069,898.9703904484262
2016_4071,101.02096305479057
2016_4073,101.02096305479057
2016_4083,199.2270294439274
2016_4085,410.31944607428056
2016_4096,28.950327154696765
2016_4098,123.05768442649602
2016_4103,599.7393551758128
2016_4109,266.8278115825452
2016_4110,28.950327154696765
2016_4114,101.02096305479057
2016_4115,99.48335101972293
2016_4117,28.082956263120195
2016_4121,120.96969873963147
2016_4122,101.02096305479057
2016_4128,320.45705558804036
2016_4134,90.50250135158126
2016_4136,215.50915181437617
2016_4144,915.1509262198728
2016_4153,181.33750480515957
2016_4158,110.45123703642216
2016_4159,366.4738159929371
2016_4162,128.45047462144677
2016_4163,99.48335101972293
2016_4168,81.59382638095511
2016_4172,125.4127888000528
2016_4181,22.92801335068185
2016_4185,298.9707078681318
2016_4186,50.60502998189946
2016_4187,50.60502998189946
2016_4189,215.18209938183682
2016_4191,544.6632906142509
2016_4192,195.5604161295353
2016_4199,1098.4577472968351
2016_4210,81.59382638095511
2016_4216,181.33750480515957
2016_4228,83.16021305681423
2016_4229,300.5083199031995
2016_4239,125.9568826608417
2016_4240,355.3673430365119
2016_4247,81.59382638095511
2016_4249,101.542562065796
2016_4264,180.81590579415413
2016_4265,101.02096305479057
2016_4266,320.45705558804036
2016_4270,110.56298089176644
2016_4275,67.24278072032376
2016_4276,258.39893353678406
2016_4280,1453.569687593232
2016_4285,118.43073131035851
2016_4290,110.995330897211
2016_4291,101.02096305479057
2016_4310,6.99992970536573
2016_4318,37.92958717999568
2016_4319,31.039902484404138
2016_4329,286.54420492381087
2016_4338,599.7393551758128
2016_4341,101.02096305479057
2016_4346,101.02096305479057
2016_4350,300.5083199031995
2016_4357,400.2519983274039
2016_5027,63.21147737197333
2016_5031,10.154005674735231
2016_5036,10.154005674735231
2016_5038,26.12151526966852
2016_5039,90.95490624540136
2016_5040,26.12151526966852
2016_5043,26.12151526966852
2016_5047,33.602291151483826
2016_5052,101.02096305479057
2016_5053,101.02096305479057
2016_5056,101.02096305479057
2016_5064,101.02096305479057
2016_5068,110.995330897211
2016_5077,175.8287218729439
2016_5079,110.995330897211
2016_5081,222.70825073232
2016_5083,180.81590579415413
2016_5084,223.20696912444103
2016_5090,141.41715281659336
2016_5091,200.76464147899503
2016_5093,101.02096305479057
2016_5097,150.8928022668928
2016_5098,110.995330897211
2016_5101,101.02096305479057
2016_5106,160.86717010931326
2016_5107,101.02096305479057
2016_5113,510.06312449848497
2016_5116,28.950327154696765
2016_5122,29.620568298187834
2016_5135,370.32889480014256
2016_5136,599.7393551758128
2016_5147,350.3801591153017
2016_5151,1597.176139417857
2016_5153,599.7393551758128
2016_5154,1098.4577472968351
2016_5168,237.71087358555428
2016_5170,191.8287815104202
2016_5171,331.46993130430644
2016_5173,939.9063696919536
2016_5179,1054.6115998797886
2016_5182,404.9109375839427
2016_5187,125.62863799617026
2016_5190,424.8596732687836
2016_5196,277.4421523236313
2016_5216,101.02096305479057
2016_5220,150.8928022668928
2016_5222,101.02096305479057
2016_5237,199.2270294439274
2016_5250,329.9327050383398
2016_5254,599.7393551758128
2016_5256,699.4830336000173
2016_5257,598.2017431407451
2016_5262,26.12151526966852
2016_5269,99.48335101972293
2016_5271,250.5158183779817
2016_5272,181.33750480515957
2016_5277,599.7393551758128
2016_5279,175.8287218729439
2016_5290,449.5797436787173
2016_5293,1048.0418142239441
2016_5297,948.2981357997395
2016_5301,698.9389397392285
2016_5302,178.56584479100346
2016_5310,26.12151526966852
2016_5314,328.85160357080116
2016_5319,117.114619932426
2016_5328,22.92801335068185
2016_5331,107.12801113833709
2016_5337,32.32025232018378
2016_5338,156.99985035043932
2016_5340,127.07674682317796
2016_5341,206.87168956254152
2016_5345,16.091955840565674
2016_5353,89.67286741410129
2016_5354,406.35904641095044
2016_5355,7.384332714132654
2016_5357,181.93576995649042
2016_5362,43.0253911680083
2016_5364,92.89723038011056
2016_5367,292.3845872285194
2016_5374,690.5471736314424
2016_5375,140.79777211135684
2016_5379,1189.2655657524647
2016_5381,26.12151526966852
2016_5383,261.6493564073633
2016_5385,856.789962461064
2016_5393,100.4768691940017
2016_5394,275.16679402340776
2016_5399,240.54145053556127
2016_5402,6.99992970536573
2016_5414,127.82663468732466
2016_5415,350.3801591153017
2016_5418,75.44337824068452
2016_5430,10.154005674735231
2016_5432,277.86319923476503
2016_5433,308.1753031078808
2016_5434,615.2162684011093
2016_5436,827.5699956918235
2016_5437,750.1594909412156
2016_5444,250.63648069109723
2016_5455,327.3139915357335
2016_5456,898.4262965876372
2016_5458,549.8675159637106
2016_5459,1297.945104145244
2016_5460,689.5086657575969
2016_5464,450.12383753950616
2016_5467,350.3801591153017
2016_5480,1098.4577472968351
2016_5484,320.45705558804036
2016_5486,110.995330897211
2016_5493,158.37357814870813
2016_5511,549.3234221029217
2016_5512,90.50250135158126
2016_5513,549.3234221029217
2016_5514,170.2974440909448
2016_5518,324.9001456484617
2016_5519,374.7719848605639
2016_5522,549.3234221029217
2016_5524,449.5797436787173
2016_5527,198.32380929912986
2016_5534,118.35098523702521
2016_5542,530.4403792898752
2016_5546,227.5703131115291
2016_5547,327.3139915357335
2016_5552,624.5835858148953
2016_5555,99.44114319513093
2016_5556,25.884959571965794
2016_5563,99.48335101972293
2016_5565,106.96412690153826
2016_5567,260.7039284379739
2016_5574,107.12801113833709
2016_5582,528.33896041921
2016_5583,101.02096305479057
2016_5589,310.5757676500761
2016_5590,1637.0736107875389
2016_5597,340.2851289597657
2016_5609,330.95302244146626
2016_5618,28.950327154696765
2016_5634,121.21322969708592
2016_5635,78.82216636679902
2016_5638,142.0505395384771
2016_5639,582.336971232317
2016_5643,130.9440665820519
2016_5647,160.86717010931326
2016_5651,898.9703904484262
2016_5658,101.02096305479057
2016_5659,250.63648069109723
2016_5661,350.3801591153017
2016_5662,898.9703904484262
2016_5663,288.0403601001739
2016_5666,275.57240029714836
2016_5672,109.89768409893972
2016_5674,159.76952331104192
2016_5685,199.2270294439274
2016_5698,683.0916950467
2016_5699,843.3995932434599
2016_5703,149.4219729431072
2016_5706,417.064185258775
2016_5708,117.83314998616166
2016_5712,499.99567675160836
2016_5714,428.5952819950056
2016_5732,499.99567675160836
2016_5734,69.51803966786963
2016_5736,408.64654631016475
2016_5739,362.0961715895885
2016_5740,369.6171207284887
2016_5742,295.6070355520138
2016_5744,284.5388232547127
2016_5748,350.3801591153017
2016_5756,878.6700005027168
2016_5759,99.48335101972293
2016_5761,366.4738159929371
2016_5763,250.63648069109723
2016_5765,99.48335101972293
2016_5772,441.18797757093137
2016_5774,266.6365403285735
2016_5781,256.14526362331287
2016_5783,350.3801591153017
2016_5788,75.99335448177072
2016_5793,181.33750480515957
2016_5798,690.5471736314424
2016_5815,309.3850409473486
2016_5826,115.20126914386361
2016_5831,92.62062567508559
2016_5843,400.2519983274039
2016_5850,202.61527664673545
2016_5858,510.06312449848497
2016_5859,410.31944607428056
2016_5860,393.6921748809657
2016_5870,250.09238683030839
2016_5873,28.950327154696765
2016_5881,28.950327154696765
2016_5883,840.1626912677492
2016_5889,341.4442991467269
2016_5890,438.6943856103262
2016_5903,131.01368505158698
2016_5906,28.082956263120195
2016_5910,127.82663468732466
2016_5915,526.8013483841424
2016_5929,35.1796271942016
2016_5934,242.51274801641722
2016_5947,166.98645914452823
2016_5949,47.86393295673298
2016_5950,321.4159167412303
2016_5957,41.08306703329919
2016_5958,272.43585154367855
2016_5960,356.4872071988482
2016_5967,225.70056108504616
2016_5970,152.98078795375733
2016_5971,191.92237875057933
2016_5973,130.78358090860857
2016_5980,409.44512049526674
2016_5981,275.48071133017964
2016_5985,96.4445992605136
2016_5987,758.2315938562687
2016_5993,278.97976435869896
2016_5996,75.54094958795059
2016_5997,266.73013756873263
2016_6010,203.5017643970546
2016_6015,166.98645914452823
2016_6016,10.154005674735231
2016_6024,99.48335101972293
2016_6025,206.27342441121067
2016_6028,75.99335448177072
2016_6030,61.00282937199324
2016_6034,338.8259714132216
2016_6037,195.86335712780937
2016_6038,561.9298694929955
2016_6039,190.79027363657457
2016_6041,200.22054761820615
2016_6047,130.78358090860857
2016_6059,254.04384475264783
2016_6062,621.7646304172713
2016_6068,270.9881401273815
2016_6069,1010.7764224019156
2016_6073,199.2270294439274
2016_6074,630.1840577140797
2016_6084,10.154005674735231
2016_6086,400.2519983274039
2016_6095,249.05666083143763
2016_6097,278.97976435869896
2016_6100,259.8296028589601
2016_6109,28.950327154696765
2016_6114,1023.1058946178928
2016_6119,251.03940444254062
2016_6135,83.44946972424441
2016_6143,31.108699190878724
2016_6148,550.9060238375562
2016_6157,225.6088721180774
